city,date,epidemiological_week,estimated_population,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,new_confirmed,new_deaths
Monteiro Lobato,2020-05-25,202022,4696.0,False,1,21.29472,2020-05-25,0.0,0,10,0,0
Paraibuna,2020-05-25,202022,18263.0,False,6,32.85331,2020-05-25,0.0,0,27,1,0
Pindamonhangaba,2020-05-25,202022,170132.0,False,30,17.63337,2020-05-25,0.1,3,49,0,0
Piquete,2020-05-25,202022,13575.0,False,2,14.73297,2020-05-25,0.0,0,7,0,0
Potim,2020-05-25,202022,25130.0,False,1,3.97931,2020-05-25,0.0,0,12,0,0
Roseira,2020-05-25,202022,10801.0,False,2,18.5168,2020-05-25,0.0,0,12,0,0
Santa Branca,2020-05-25,202022,14857.0,False,9,60.57751,2020-05-25,0.1111,1,52,0,0
Santo Antônio do Pinhal,2020-05-25,202022,6827.0,False,7,102.53406,2020-05-25,0.1429,1,31,0,0
Silveiras,2020-05-25,202022,6339.0,False,0,,2020-05-25,0.0,0,15,0,0
São Bento do Sapucaí,2020-05-25,202022,10893.0,False,1,9.18021,2020-05-25,0.0,0,11,0,0
São José dos Campos,2020-05-25,202022,729737.0,False,692,94.82868,2020-05-25,0.0434,30,69,27,0
São Luiz do Paraitinga,2020-05-25,202022,10690.0,False,1,9.35454,2020-05-25,1.0,1,19,0,0
São Sebastião,2020-05-25,202022,90328.0,False,263,291.1611,2020-05-25,0.0076,2,62,1,0
Taubaté,2020-05-25,202022,317915.0,False,82,25.79306,2020-05-25,0.0488,4,68,2,0
Tremembé,2020-05-25,202022,47714.0,False,6,12.57493,2020-05-25,0.0,0,13,0,0
Ubatuba,2020-05-25,202022,91824.0,False,49,53.36296,2020-05-25,0.0204,1,43,0,0
Aparecida,2020-05-26,202022,36185.0,False,5,13.81788,2020-05-26,0.0,0,39,0,0
Bananal,2020-05-26,202022,10993.0,False,3,27.29009,2020-05-26,0.0,0,20,0,0
Cachoeira Paulista,2020-05-26,202022,33581.0,False,6,17.86725,2020-05-26,0.0,0,57,0,0
Campos do Jordão,2020-05-26,202022,52405.0,False,23,43.88894,2020-05-26,0.0,0,44,1,0
Canas,2020-05-26,202022,5204.0,False,1,19.21599,2020-05-26,0.0,0,20,0,0
Caraguatatuba,2020-05-26,202022,123389.0,False,131,106.1683,2020-05-26,0.0305,4,51,0,0
Caçapava,2020-05-26,202022,95018.0,False,35,36.83513,2020-05-26,0.0571,2,49,0,0
Cruzeiro,2020-05-26,202022,82571.0,False,15,18.16618,2020-05-26,0.1333,2,42,0,0
Cunha,2020-05-26,202022,21459.0,False,3,13.98015,2020-05-26,0.0,0,21,0,0
Guaratinguetá,2020-05-26,202022,122505.0,False,22,17.95845,2020-05-26,0.0455,1,48,0,0
Igaratá,2020-05-26,202022,9583.0,False,30,313.05437,2020-05-26,0.0,0,44,3,0
Ilhabela,2020-05-26,202022,35591.0,False,39,109.57826,2020-05-26,0.0,0,48,0,0
Jacareí,2020-05-26,202022,235416.0,False,165,70.08869,2020-05-26,0.0424,7,49,7,0
Jambeiro,2020-05-26,202022,6717.0,False,5,74.43799,2020-05-26,0.2,1,21,0,0
Lavrinhas,2020-05-26,202022,7311.0,False,2,27.35604,2020-05-26,0.5,1,33,0,0
Lorena,2020-05-26,202022,89125.0,False,37,41.51473,2020-05-26,0.0541,2,42,1,0
Monteiro Lobato,2020-05-26,202022,4696.0,False,1,21.29472,2020-05-26,0.0,0,11,0,0
Paraibuna,2020-05-26,202022,18263.0,False,6,32.85331,2020-05-26,0.0,0,28,0,0
Pindamonhangaba,2020-05-26,202022,170132.0,False,31,18.22115,2020-05-26,0.0968,3,50,1,0
Piquete,2020-05-26,202022,13575.0,False,2,14.73297,2020-05-26,0.0,0,8,0,0
Potim,2020-05-26,202022,25130.0,False,1,3.97931,2020-05-26,0.0,0,13,0,0
Roseira,2020-05-26,202022,10801.0,False,2,18.5168,2020-05-26,0.0,0,13,0,0
Santa Branca,2020-05-26,202022,14857.0,False,10,67.30834,2020-05-26,0.1,1,53,1,0
Santo Antônio do Pinhal,2020-05-26,202022,6827.0,False,7,102.53406,2020-05-26,0.1429,1,32,0,0
Silveiras,2020-05-26,202022,6339.0,False,0,,2020-05-26,0.0,0,16,0,0
São Bento do Sapucaí,2020-05-26,202022,10893.0,False,1,9.18021,2020-05-26,0.0,0,12,0,0
São José dos Campos,2020-05-26,202022,729737.0,False,694,95.10276,2020-05-26,0.0432,30,70,2,0
São Luiz do Paraitinga,2020-05-26,202022,10690.0,False,1,9.35454,2020-05-26,1.0,1,20,0,0
São Sebastião,2020-05-26,202022,90328.0,False,263,291.1611,2020-05-26,0.0076,2,63,0,0
Taubaté,2020-05-26,202022,317915.0,False,119,37.43139,2020-05-26,0.0336,4,69,37,0
Tremembé,2020-05-26,202022,47714.0,False,6,12.57493,2020-05-26,0.0,0,14,0,0
Ubatuba,2020-05-26,202022,91824.0,False,49,53.36296,2020-05-26,0.0204,1,44,0,0
Aparecida,2020-05-27,202022,36185.0,False,5,13.81788,2020-05-27,0.0,0,40,0,0
Bananal,2020-05-27,202022,10993.0,False,3,27.29009,2020-05-27,0.0,0,21,0,0
Cachoeira Paulista,2020-05-27,202022,33581.0,False,6,17.86725,2020-05-27,0.0,0,58,0,0
Campos do Jordão,2020-05-27,202022,52405.0,False,25,47.70537,2020-05-27,0.0,0,45,2,0
Canas,2020-05-27,202022,5204.0,False,1,19.21599,2020-05-27,0.0,0,21,0,0
Caraguatatuba,2020-05-27,202022,123389.0,False,136,110.22052,2020-05-27,0.0294,4,52,5,0
Caçapava,2020-05-27,202022,95018.0,False,36,37.88756,2020-05-27,0.0556,2,50,1,0
Cruzeiro,2020-05-27,202022,82571.0,False,18,21.79942,2020-05-27,0.1111,2,43,3,0
Cunha,2020-05-27,202022,21459.0,False,3,13.98015,2020-05-27,0.0,0,22,0,0
Guaratinguetá,2020-05-27,202022,122505.0,False,22,17.95845,2020-05-27,0.0455,1,49,0,0
Igaratá,2020-05-27,202022,9583.0,False,31,323.48951,2020-05-27,0.0,0,45,1,0
Ilhabela,2020-05-27,202022,35591.0,False,41,115.19766,2020-05-27,0.0244,1,49,2,1
Jacareí,2020-05-27,202022,235416.0,False,171,72.63737,2020-05-27,0.0409,7,50,6,0
Jambeiro,2020-05-27,202022,6717.0,False,5,74.43799,2020-05-27,0.2,1,22,0,0
Lavrinhas,2020-05-27,202022,7311.0,False,2,27.35604,2020-05-27,0.5,1,34,0,0
Lorena,2020-05-27,202022,89125.0,False,39,43.75877,2020-05-27,0.0513,2,43,2,0
Monteiro Lobato,2020-05-27,202022,4696.0,False,1,21.29472,2020-05-27,0.0,0,12,0,0
Paraibuna,2020-05-27,202022,18263.0,False,6,32.85331,2020-05-27,0.0,0,29,0,0
Pindamonhangaba,2020-05-27,202022,170132.0,False,31,18.22115,2020-05-27,0.0968,3,51,0,0
Piquete,2020-05-27,202022,13575.0,False,2,14.73297,2020-05-27,0.0,0,9,0,0
Potim,2020-05-27,202022,25130.0,False,2,7.95862,2020-05-27,0.0,0,14,1,0
Roseira,2020-05-27,202022,10801.0,False,2,18.5168,2020-05-27,0.0,0,14,0,0
Santa Branca,2020-05-27,202022,14857.0,False,10,67.30834,2020-05-27,0.1,1,54,0,0
Santo Antônio do Pinhal,2020-05-27,202022,6827.0,False,8,117.18178,2020-05-27,0.125,1,33,1,0
Silveiras,2020-05-27,202022,6339.0,False,0,,2020-05-27,0.0,0,17,0,0
São Bento do Sapucaí,2020-05-27,202022,10893.0,False,1,9.18021,2020-05-27,0.0,0,13,0,0
São José dos Campos,2020-05-27,202022,729737.0,False,729,99.899,2020-05-27,0.0412,30,71,35,0
São Luiz do Paraitinga,2020-05-27,202022,10690.0,False,1,9.35454,2020-05-27,1.0,1,21,0,0
São Sebastião,2020-05-27,202022,90328.0,False,268,296.69648,2020-05-27,0.0112,3,64,5,1
Taubaté,2020-05-27,202022,317915.0,False,124,39.00414,2020-05-27,0.0323,4,70,5,0
Tremembé,2020-05-27,202022,47714.0,False,6,12.57493,2020-05-27,0.0,0,15,0,0
Ubatuba,2020-05-27,202022,91824.0,False,52,56.63007,2020-05-27,0.0192,1,45,3,0
Aparecida,2020-05-28,202022,36185.0,False,5,13.81788,2020-05-28,0.0,0,41,0,0
Bananal,2020-05-28,202022,10993.0,False,3,27.29009,2020-05-28,0.0,0,22,0,0
Cachoeira Paulista,2020-05-28,202022,33581.0,False,6,17.86725,2020-05-28,0.0,0,59,0,0
Campos do Jordão,2020-05-28,202022,52405.0,False,31,59.15466,2020-05-28,0.0,0,46,6,0
Canas,2020-05-28,202022,5204.0,False,1,19.21599,2020-05-28,0.0,0,22,0,0
Caraguatatuba,2020-05-28,202022,123389.0,False,147,119.13542,2020-05-28,0.0272,4,53,11,0
Caçapava,2020-05-28,202022,95018.0,False,40,42.09729,2020-05-28,0.075,3,51,4,1
Cruzeiro,2020-05-28,202022,82571.0,False,18,21.79942,2020-05-28,0.1111,2,44,0,0
Cunha,2020-05-28,202022,21459.0,False,5,23.30025,2020-05-28,0.0,0,23,2,0
Guaratinguetá,2020-05-28,202022,122505.0,False,25,20.40733,2020-05-28,0.04,1,50,3,0
Igaratá,2020-05-28,202022,9583.0,False,33,344.3598,2020-05-28,0.0,0,46,2,0
Ilhabela,2020-05-28,202022,35591.0,False,42,118.00736,2020-05-28,0.0238,1,50,1,0
Jacareí,2020-05-28,202022,235416.0,False,180,76.46039,2020-05-28,0.0444,8,51,9,1
Jambeiro,2020-05-28,202022,6717.0,False,5,74.43799,2020-05-28,0.2,1,23,0,0
Lavrinhas,2020-05-28,202022,7311.0,False,2,27.35604,2020-05-28,0.5,1,35,0,0
Lorena,2020-05-28,202022,89125.0,False,41,46.00281,2020-05-28,0.0488,2,44,2,0
Monteiro Lobato,2020-05-28,202022,4696.0,False,1,21.29472,2020-05-28,0.0,0,13,0,0
Paraibuna,2020-05-28,202022,18263.0,False,7,38.32886,2020-05-28,0.0,0,30,1,0
Pindamonhangaba,2020-05-28,202022,170132.0,False,31,18.22115,2020-05-28,0.0968,3,52,0,0
Piquete,2020-05-28,202022,13575.0,False,2,14.73297,2020-05-28,0.0,0,10,0,0
Potim,2020-05-28,202022,25130.0,False,2,7.95862,2020-05-28,0.0,0,15,0,0
Roseira,2020-05-28,202022,10801.0,False,2,18.5168,2020-05-28,0.0,0,15,0,0
Santa Branca,2020-05-28,202022,14857.0,False,10,67.30834,2020-05-28,0.1,1,55,0,0
Santo Antônio do Pinhal,2020-05-28,202022,6827.0,False,8,117.18178,2020-05-28,0.125,1,34,0,0
Silveiras,2020-05-28,202022,6339.0,False,0,,2020-05-28,0.0,0,18,0,0
São Bento do Sapucaí,2020-05-28,202022,10893.0,False,1,9.18021,2020-05-28,0.0,0,14,0,0
São José dos Campos,2020-05-28,202022,729737.0,False,807,110.58779,2020-05-28,0.0397,32,72,78,2
São Luiz do Paraitinga,2020-05-28,202022,10690.0,False,1,9.35454,2020-05-28,1.0,1,22,0,0
São Sebastião,2020-05-28,202022,90328.0,False,285,315.51678,2020-05-28,0.0105,3,65,17,0
Taubaté,2020-05-28,202022,317915.0,False,128,40.26233,2020-05-28,0.0312,4,71,4,0
Tremembé,2020-05-28,202022,47714.0,False,7,14.67075,2020-05-28,0.0,0,16,1,0
Ubatuba,2020-05-28,202022,91824.0,False,53,57.71911,2020-05-28,0.0189,1,46,1,0
Aparecida,2020-05-29,202022,36185.0,False,5,13.81788,2020-05-29,0.0,0,42,0,0
Bananal,2020-05-29,202022,10993.0,False,3,27.29009,2020-05-29,0.0,0,23,0,0
Cachoeira Paulista,2020-05-29,202022,33581.0,False,6,17.86725,2020-05-29,0.0,0,60,0,0
Campos do Jordão,2020-05-29,202022,52405.0,False,31,59.15466,2020-05-29,0.0323,1,47,0,1
Canas,2020-05-29,202022,5204.0,False,1,19.21599,2020-05-29,0.0,0,23,0,0
Caraguatatuba,2020-05-29,202022,123389.0,False,151,122.3772,2020-05-29,0.0265,4,54,4,0
Caçapava,2020-05-29,202022,95018.0,False,44,46.30702,2020-05-29,0.0682,3,52,4,0
Cruzeiro,2020-05-29,202022,82571.0,False,24,29.06589,2020-05-29,0.0833,2,45,6,0
Cunha,2020-05-29,202022,21459.0,False,5,23.30025,2020-05-29,0.0,0,24,0,0
Guaratinguetá,2020-05-29,202022,122505.0,False,27,22.03992,2020-05-29,0.0741,2,51,2,1
Igaratá,2020-05-29,202022,9583.0,False,35,365.23009,2020-05-29,0.0,0,47,2,0
Ilhabela,2020-05-29,202022,35591.0,False,42,118.00736,2020-05-29,0.0238,1,51,0,0
Jacareí,2020-05-29,202022,235416.0,False,188,79.85863,2020-05-29,0.0426,8,52,8,0
Jambeiro,2020-05-29,202022,6717.0,False,5,74.43799,2020-05-29,0.2,1,24,0,0
Lavrinhas,2020-05-29,202022,7311.0,False,2,27.35604,2020-05-29,0.5,1,36,0,0
Lorena,2020-05-29,202022,89125.0,False,41,46.00281,2020-05-29,0.0732,3,45,0,1
Monteiro Lobato,2020-05-29,202022,4696.0,False,1,21.29472,2020-05-29,0.0,0,14,0,0
Paraibuna,2020-05-29,202022,18263.0,False,7,38.32886,2020-05-29,0.0,0,31,0,0
Pindamonhangaba,2020-05-29,202022,170132.0,False,33,19.3967,2020-05-29,0.1212,4,53,2,1
Piquete,2020-05-29,202022,13575.0,False,2,14.73297,2020-05-29,0.0,0,11,0,0
Potim,2020-05-29,202022,25130.0,False,2,7.95862,2020-05-29,0.0,0,16,0,0
Roseira,2020-05-29,202022,10801.0,False,7,64.80881,2020-05-29,0.0,0,16,5,0
Santa Branca,2020-05-29,202022,14857.0,False,12,80.77001,2020-05-29,0.0833,1,56,2,0
Santo Antônio do Pinhal,2020-05-29,202022,6827.0,False,8,117.18178,2020-05-29,0.25,2,35,0,1
Silveiras,2020-05-29,202022,6339.0,False,0,,2020-05-29,0.0,0,19,0,0
São Bento do Sapucaí,2020-05-29,202022,10893.0,False,1,9.18021,2020-05-29,0.0,0,15,0,0
São José dos Campos,2020-05-29,202022,729737.0,False,835,114.42479,2020-05-29,0.0395,33,73,28,1
São Luiz do Paraitinga,2020-05-29,202022,10690.0,False,1,9.35454,2020-05-29,1.0,1,23,0,0
São Sebastião,2020-05-29,202022,90328.0,False,284,314.40971,2020-05-29,0.007,2,66,-1,-1
Taubaté,2020-05-29,202022,317915.0,False,134,42.14963,2020-05-29,0.0299,4,72,6,0
Tremembé,2020-05-29,202022,47714.0,False,7,14.67075,2020-05-29,0.0,0,17,0,0
Ubatuba,2020-05-29,202022,91824.0,False,53,57.71911,2020-05-29,0.0189,1,47,0,0
Aparecida,2020-05-30,202022,36185.0,False,5,13.81788,2020-05-30,0.0,0,43,0,0
Bananal,2020-05-30,202022,10993.0,False,3,27.29009,2020-05-30,0.0,0,24,0,0
Cachoeira Paulista,2020-05-30,202022,33581.0,False,8,23.823,2020-05-30,0.0,0,61,2,0
Campos do Jordão,2020-05-30,202022,52405.0,False,33,62.97109,2020-05-30,0.0303,1,48,2,0
Canas,2020-05-30,202022,5204.0,False,1,19.21599,2020-05-30,0.0,0,24,0,0
Caraguatatuba,2020-05-30,202022,123389.0,False,159,128.86076,2020-05-30,0.0252,4,55,8,0
Caçapava,2020-05-30,202022,95018.0,False,48,50.51674,2020-05-30,0.0625,3,53,4,0
Cruzeiro,2020-05-30,202022,82571.0,False,26,31.48805,2020-05-30,0.0769,2,46,2,0
Cunha,2020-05-30,202022,21459.0,False,5,23.30025,2020-05-30,0.0,0,25,0,0
Guaratinguetá,2020-05-30,202022,122505.0,False,28,22.85621,2020-05-30,0.0714,2,52,1,0
Igaratá,2020-05-30,202022,9583.0,False,39,406.97068,2020-05-30,0.0,0,48,4,0
Ilhabela,2020-05-30,202022,35591.0,False,45,126.43646,2020-05-30,0.0444,2,52,3,1
Jacareí,2020-05-30,202022,235416.0,False,204,86.65511,2020-05-30,0.0441,9,53,16,1
Jambeiro,2020-05-30,202022,6717.0,False,6,89.32559,2020-05-30,0.1667,1,25,1,0
Lavrinhas,2020-05-30,202022,7311.0,False,2,27.35604,2020-05-30,0.5,1,37,0,0
Lorena,2020-05-30,202022,89125.0,False,44,49.36886,2020-05-30,0.0682,3,46,3,0
Monteiro Lobato,2020-05-30,202022,4696.0,False,1,21.29472,2020-05-30,0.0,0,15,0,0
Paraibuna,2020-05-30,202022,18263.0,False,10,54.75552,2020-05-30,0.0,0,32,3,0
Pindamonhangaba,2020-05-30,202022,170132.0,False,37,21.74782,2020-05-30,0.1081,4,54,4,0
Piquete,2020-05-30,202022,13575.0,False,2,14.73297,2020-05-30,0.0,0,12,0,0
Potim,2020-05-30,202022,25130.0,False,2,7.95862,2020-05-30,0.0,0,17,0,0
Roseira,2020-05-30,202022,10801.0,False,7,64.80881,2020-05-30,0.0,0,17,0,0
Santa Branca,2020-05-30,202022,14857.0,False,12,80.77001,2020-05-30,0.0833,1,57,0,0
Santo Antônio do Pinhal,2020-05-30,202022,6827.0,False,8,117.18178,2020-05-30,0.25,2,36,0,0
Silveiras,2020-05-30,202022,6339.0,False,0,,2020-05-30,0.0,0,20,0,0
São Bento do Sapucaí,2020-05-30,202022,10893.0,False,1,9.18021,2020-05-30,0.0,0,16,0,0
São José dos Campos,2020-05-30,202022,729737.0,False,890,121.96175,2020-05-30,0.0393,35,74,55,2
São Luiz do Paraitinga,2020-05-30,202022,10690.0,False,1,9.35454,2020-05-30,1.0,1,24,0,0
São Sebastião,2020-05-30,202022,90328.0,False,285,315.51678,2020-05-30,0.007,2,67,1,0
Taubaté,2020-05-30,202022,317915.0,False,137,43.09328,2020-05-30,0.0365,5,73,3,1
Tremembé,2020-05-30,202022,47714.0,False,8,16.76657,2020-05-30,0.0,0,18,1,0
Ubatuba,2020-05-30,202022,91824.0,False,55,59.89719,2020-05-30,0.0182,1,48,2,0
Aparecida,2020-05-31,202023,36185.0,False,5,13.81788,2020-05-31,0.0,0,44,0,0
Bananal,2020-05-31,202023,10993.0,False,3,27.29009,2020-05-31,0.0,0,25,0,0
Cachoeira Paulista,2020-05-31,202023,33581.0,False,8,23.823,2020-05-31,0.0,0,62,0,0
Campos do Jordão,2020-05-31,202023,52405.0,False,33,62.97109,2020-05-31,0.0303,1,49,0,0
Canas,2020-05-31,202023,5204.0,False,1,19.21599,2020-05-31,0.0,0,25,0,0
Caraguatatuba,2020-05-31,202023,123389.0,False,160,129.6712,2020-05-31,0.025,4,56,1,0
Caçapava,2020-05-31,202023,95018.0,False,50,52.62161,2020-05-31,0.06,3,54,2,0
Cruzeiro,2020-05-31,202023,82571.0,False,26,31.48805,2020-05-31,0.0769,2,47,0,0
Cunha,2020-05-31,202023,21459.0,False,5,23.30025,2020-05-31,0.0,0,26,0,0
Guaratinguetá,2020-05-31,202023,122505.0,False,28,22.85621,2020-05-31,0.0714,2,53,0,0
Igaratá,2020-05-31,202023,9583.0,False,47,490.45184,2020-05-31,0.0,0,49,8,0
Ilhabela,2020-05-31,202023,35591.0,False,45,126.43646,2020-05-31,0.0444,2,53,0,0
Jacareí,2020-05-31,202023,235416.0,False,215,91.32769,2020-05-31,0.0419,9,54,11,0
Jambeiro,2020-05-31,202023,6717.0,False,6,89.32559,2020-05-31,0.1667,1,26,0,0
Lavrinhas,2020-05-31,202023,7311.0,False,2,27.35604,2020-05-31,0.5,1,38,0,0
Lorena,2020-05-31,202023,89125.0,False,44,49.36886,2020-05-31,0.0682,3,47,0,0
Monteiro Lobato,2020-05-31,202023,4696.0,False,1,21.29472,2020-05-31,0.0,0,16,0,0
Paraibuna,2020-05-31,202023,18263.0,False,10,54.75552,2020-05-31,0.0,0,33,0,0
Pindamonhangaba,2020-05-31,202023,170132.0,False,37,21.74782,2020-05-31,0.1081,4,55,0,0
Piquete,2020-05-31,202023,13575.0,False,2,14.73297,2020-05-31,0.0,0,13,0,0
Potim,2020-05-31,202023,25130.0,False,2,7.95862,2020-05-31,0.0,0,18,0,0
Roseira,2020-05-31,202023,10801.0,False,7,64.80881,2020-05-31,0.0,0,18,0,0
Santa Branca,2020-05-31,202023,14857.0,False,12,80.77001,2020-05-31,0.0833,1,58,0,0
Santo Antônio do Pinhal,2020-05-31,202023,6827.0,False,8,117.18178,2020-05-31,0.25,2,37,0,0
Silveiras,2020-05-31,202023,6339.0,False,0,,2020-05-31,0.0,0,21,0,0
São Bento do Sapucaí,2020-05-31,202023,10893.0,False,1,9.18021,2020-05-31,0.0,0,17,0,0
São José dos Campos,2020-05-31,202023,729737.0,False,899,123.19507,2020-05-31,0.0389,35,75,9,0
São Luiz do Paraitinga,2020-05-31,202023,10690.0,False,1,9.35454,2020-05-31,1.0,1,25,0,0
São Sebastião,2020-05-31,202023,90328.0,False,285,315.51678,2020-05-31,0.007,2,68,0,0
Taubaté,2020-05-31,202023,317915.0,False,138,43.40783,2020-05-31,0.0362,5,74,1,0
Tremembé,2020-05-31,202023,47714.0,False,8,16.76657,2020-05-31,0.0,0,19,0,0
Ubatuba,2020-05-31,202023,91824.0,False,56,60.98623,2020-05-31,0.0179,1,49,1,0
Aparecida,2020-06-01,202023,36185.0,False,5,13.81788,2020-06-01,0.0,0,45,0,0
Bananal,2020-06-01,202023,10993.0,False,3,27.29009,2020-06-01,0.0,0,26,0,0
Cachoeira Paulista,2020-06-01,202023,33581.0,False,8,23.823,2020-06-01,0.0,0,63,0,0
Campos do Jordão,2020-06-01,202023,52405.0,False,33,62.97109,2020-06-01,0.0303,1,50,0,0
Canas,2020-06-01,202023,5204.0,False,1,19.21599,2020-06-01,0.0,0,26,0,0
Caraguatatuba,2020-06-01,202023,123389.0,False,160,129.6712,2020-06-01,0.025,4,57,0,0
Caçapava,2020-06-01,202023,95018.0,False,53,55.77891,2020-06-01,0.0566,3,55,3,0
Cruzeiro,2020-06-01,202023,82571.0,False,27,32.69913,2020-06-01,0.0741,2,48,1,0
Cunha,2020-06-01,202023,21459.0,False,5,23.30025,2020-06-01,0.0,0,27,0,0
Guaratinguetá,2020-06-01,202023,122505.0,False,29,23.6725,2020-06-01,0.069,2,54,1,0
Igaratá,2020-06-01,202023,9583.0,False,51,532.19242,2020-06-01,0.0,0,50,4,0
Ilhabela,2020-06-01,202023,35591.0,False,45,126.43646,2020-06-01,0.0444,2,54,0,0
Jacareí,2020-06-01,202023,235416.0,False,216,91.75247,2020-06-01,0.0417,9,55,1,0
Jambeiro,2020-06-01,202023,6717.0,False,6,89.32559,2020-06-01,0.1667,1,27,0,0
Lavrinhas,2020-06-01,202023,7311.0,False,2,27.35604,2020-06-01,0.5,1,39,0,0
Lorena,2020-06-01,202023,89125.0,False,44,49.36886,2020-06-01,0.0682,3,48,0,0
Monteiro Lobato,2020-06-01,202023,4696.0,False,1,21.29472,2020-06-01,0.0,0,17,0,0
Paraibuna,2020-06-01,202023,18263.0,False,10,54.75552,2020-06-01,0.0,0,34,0,0
Pindamonhangaba,2020-06-01,202023,170132.0,False,38,22.3356,2020-06-01,0.1053,4,56,1,0
Piquete,2020-06-01,202023,13575.0,False,2,14.73297,2020-06-01,0.0,0,14,0,0
Potim,2020-06-01,202023,25130.0,False,2,7.95862,2020-06-01,0.0,0,19,0,0
Roseira,2020-06-01,202023,10801.0,False,7,64.80881,2020-06-01,0.0,0,19,0,0
Santa Branca,2020-06-01,202023,14857.0,False,12,80.77001,2020-06-01,0.0833,1,59,0,0
Santo Antônio do Pinhal,2020-06-01,202023,6827.0,False,8,117.18178,2020-06-01,0.25,2,38,0,0
Silveiras,2020-06-01,202023,6339.0,False,0,,2020-06-01,0.0,0,22,0,0
São Bento do Sapucaí,2020-06-01,202023,10893.0,False,1,9.18021,2020-06-01,0.0,0,18,0,0
São José dos Campos,2020-06-01,202023,729737.0,False,901,123.46914,2020-06-01,0.0388,35,76,2,0
São Luiz do Paraitinga,2020-06-01,202023,10690.0,False,1,9.35454,2020-06-01,1.0,1,26,0,0
São Sebastião,2020-06-01,202023,90328.0,False,285,315.51678,2020-06-01,0.007,2,69,0,0
Taubaté,2020-06-01,202023,317915.0,False,138,43.40783,2020-06-01,0.0362,5,75,0,0
Tremembé,2020-06-01,202023,47714.0,False,8,16.76657,2020-06-01,0.0,0,20,0,0
Ubatuba,2020-06-01,202023,91824.0,False,61,66.43143,2020-06-01,0.0328,2,50,5,1
Aparecida,2020-06-02,202023,36185.0,False,7,19.34503,2020-06-02,0.0,0,46,2,0
Bananal,2020-06-02,202023,10993.0,False,3,27.29009,2020-06-02,0.0,0,27,0,0
Cachoeira Paulista,2020-06-02,202023,33581.0,False,8,23.823,2020-06-02,0.0,0,64,0,0
Campos do Jordão,2020-06-02,202023,52405.0,False,36,68.69574,2020-06-02,0.0278,1,51,3,0
Canas,2020-06-02,202023,5204.0,False,1,19.21599,2020-06-02,0.0,0,27,0,0
Caraguatatuba,2020-06-02,202023,123389.0,False,167,135.34432,2020-06-02,0.0419,7,58,7,3
Caçapava,2020-06-02,202023,95018.0,False,57,59.98863,2020-06-02,0.0526,3,56,4,0
Cruzeiro,2020-06-02,202023,82571.0,False,31,37.54345,2020-06-02,0.0645,2,49,4,0
Cunha,2020-06-02,202023,21459.0,False,5,23.30025,2020-06-02,0.0,0,28,0,0
Guaratinguetá,2020-06-02,202023,122505.0,False,31,25.30509,2020-06-02,0.0645,2,55,2,0
Igaratá,2020-06-02,202023,9583.0,False,51,532.19242,2020-06-02,0.0196,1,51,0,1
Ilhabela,2020-06-02,202023,35591.0,False,45,126.43646,2020-06-02,0.0444,2,55,0,0
Jacareí,2020-06-02,202023,235416.0,False,226,96.00027,2020-06-02,0.0398,9,56,10,0
Jambeiro,2020-06-02,202023,6717.0,False,7,104.21319,2020-06-02,0.1429,1,28,1,0
Lavrinhas,2020-06-02,202023,7311.0,False,2,27.35604,2020-06-02,0.5,1,40,0,0
Lorena,2020-06-02,202023,89125.0,False,49,54.97896,2020-06-02,0.0612,3,49,5,0
Monteiro Lobato,2020-06-02,202023,4696.0,False,1,21.29472,2020-06-02,0.0,0,18,0,0
Paraibuna,2020-06-02,202023,18263.0,False,12,65.70662,2020-06-02,0.0,0,35,2,0
Pindamonhangaba,2020-06-02,202023,170132.0,False,46,27.03783,2020-06-02,0.087,4,57,8,0
Piquete,2020-06-02,202023,13575.0,False,3,22.09945,2020-06-02,0.0,0,15,1,0
Potim,2020-06-02,202023,25130.0,False,3,11.93792,2020-06-02,0.0,0,20,1,0
Roseira,2020-06-02,202023,10801.0,False,8,74.06722,2020-06-02,0.125,1,20,1,1
Santa Branca,2020-06-02,202023,14857.0,False,15,100.96251,2020-06-02,0.0667,1,60,3,0
Santo Antônio do Pinhal,2020-06-02,202023,6827.0,False,8,117.18178,2020-06-02,0.25,2,39,0,0
Silveiras,2020-06-02,202023,6339.0,False,0,,2020-06-02,0.0,0,23,0,0
São Bento do Sapucaí,2020-06-02,202023,10893.0,False,1,9.18021,2020-06-02,0.0,0,19,0,0
São José dos Campos,2020-06-02,202023,729737.0,False,969,132.78757,2020-06-02,0.0372,36,77,68,1
São Luiz do Paraitinga,2020-06-02,202023,10690.0,False,1,9.35454,2020-06-02,1.0,1,27,0,0
São Sebastião,2020-06-02,202023,90328.0,False,300,332.12293,2020-06-02,0.0067,2,70,15,0
Taubaté,2020-06-02,202023,317915.0,False,145,45.60968,2020-06-02,0.0345,5,76,7,0
Tremembé,2020-06-02,202023,47714.0,False,9,18.86239,2020-06-02,0.0,0,21,1,0
Ubatuba,2020-06-02,202023,91824.0,False,63,68.60951,2020-06-02,0.0317,2,51,2,0
Aparecida,2020-06-03,202023,36185.0,False,7,19.34503,2020-06-03,0.0,0,47,0,0
Bananal,2020-06-03,202023,10993.0,False,5,45.48349,2020-06-03,0.0,0,28,2,0
